"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Adephaga"	"Carabidae"	"Platynus"	""	"yes"	"110380"	"verified"	NA	NA	""	0.114	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Adephaga"	"Carabidae"	"Sphaeroderus"	"Sphaeroderus stenostomus"	"yes"	"109422"	"verified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Cerambycidae"	"Xestoleptura"	"Xestoleptura octonotata"	"yes"	"703408"	"verified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Athous"	"Athous brightwelli"	"yes"	NA	"unverified"	NA	NA	""	0.25	"Occurrence"	NA	44	3	"DNA sequencing"	"Not in ITIS, is on Global Names (No Genus in IT IS) "	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Denticollis"	"Denticollis denticornis"	"yes"	NA	"unverified"	NA	NA	""	0.25	"Occurrence"	NA	44	3	"DNA sequencing"	"Not in ITIS, is on Global Names (No Genus in IT IS) "	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Isomira "	"Isomira  sericea"	"yes"	NA	"unverified"	NA	NA	""	0.091	"Occurrence"	NA	44	3	"DNA sequencing"	"Not in ITIS, is on Global Names (No Genus in IT IS) "	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Anthomyiidae"	"Delia"	"Delia platura"	"yes"	"149893"	"verified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Asilidae"	"Laphria"	""	"no"	"133366"	"verified"	NA	NA	""	0.205	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Asilidae"	"Laphria"	"Laphria winnemana"	"yes"	"133473"	"verified"	NA	NA	""	0.159	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Chloropidae"	"Tricimba"	""	"yes"	"148010"	"verified"	NA	NA	""	0.114	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Nematocera"	"Tipulidae"	"Austrolimnophila"	"Austrolimnophila toxoneura"	"yes"	"120045"	"verified"	NA	NA	""	0.182	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Nematocera"	"Tipulidae"	"Limonia"	"Limonia indigena"	"yes"	"120017"	"verified"	NA	NA	""	0.045	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Nematocera"	"Tipulidae"	"Limonia"	"Limonia duplicata"	"yes"	"119777"	"verified"	NA	NA	""	0.023	"Occurrence"	NA	44	3	"DNA sequencing"	"Synonym for invalid Rhipidia maculata"	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Muscidae"	"Helina"	"Helina evecta"	"yes"	"150351"	"verified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Nematocera"	"Mycetophilidae"	"Mycetophila"	"Mycetophila fungorum"	"yes"	"121934"	"verified"	NA	NA	""	0.045	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Clogmia"	"Clogmia albipunctata"	"yes"	NA	"unverified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	"Not in ITIS, is on Global Names (No Genus in IT IS) "	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Rhagionidae"	"Rhagio"	"Rhagio vertebratus"	"yes"	"130870"	"verified"	NA	NA	""	0.364	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Syrphidae"	"Myolepta"	"Myolepta nigra"	"yes"	"141088"	"verified"	NA	NA	""	0.364	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Syrphus "	"Syrphus  knabi"	"yes"	NA	"unverified"	NA	NA	""	0.205	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	NA	NA	NA	NA	NA	NA	"Syrphus "	"Syrphus  rectus"	"yes"	NA	"unverified"	NA	NA	""	0.341	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Syrphidae"	"Xylota"	""	"yes"	"141546"	"verified"	NA	NA	""	0.318	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Tabanidae"	"Goniops"	"Goniops chrysocoma"	"yes"	"131046"	"verified"	NA	NA	""	0.341	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Tabanidae"	"Hybomitra"	""	"yes"	"131321"	"verified"	NA	NA	""	0.068	"Occurrence"	NA	44	3	"DNA sequencing"	""	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Tyrannidae"	"eBird_Taxonomy_2018"	NA	NA	NA	NA	NA	"Pennsylvania"	"Powdermill Nature Reserve"	"deciduous forest"	4	2015	7	2015	"Spring; Summer"	NA	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Brachycera"	"Tabanidae"	"Tabanus"	"Tabanus sparus"	"yes"	"131712"	"verified"	NA	NA	""	0.295	"Occurrence"	NA	44	3	"DNA sequencing"	"Synonym for invalid Tabanus milleri"	"JF"	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
